date,day_of_week,weather,menu_item,food_category,meal_time,amount_cooked_kg,amount_consumed_kg,food_waste_kg
2026-01-24,Saturday,Cloudy,Dal Makhani,Curry/Dal,Breakfast,40.44,26.07,14.37
2026-01-25,Sunday,Heavy Rain,Mix Veg,Dry Veg,Dinner,47.58,18.74,28.84
2026-01-25,Sunday,Heavy Rain,Jeera Rice,Rice,Dinner,53.36,26.52,26.84
2026-01-25,Sunday,Heavy Rain,Aloo Gobhi,Dry Veg,Lunch,40.86,23.02,17.83
2026-01-26,Monday,Heavy Rain,Palak Paneer,Curry/Dal,Lunch,59.2,43.87,15.34
2026-01-27,Tuesday,Cloudy,Aloo Gobhi,Dry Veg,Breakfast,53.26,49.32,3.94
2026-01-27,Tuesday,Cloudy,Gulab Jamun,Dessert,Dinner,49.64,35.17,14.46
2026-01-27,Tuesday,Cloudy,Dal Makhani,Curry/Dal,Breakfast,47.03,33.72,13.31
2026-01-28,Wednesday,Heavy Rain,Plain Roti,Bread/Roti,Breakfast,58.92,40.59,18.33
2026-01-29,Thursday,Light Rain,Gulab Jamun,Dessert,Lunch,59.01,43.5,15.51
2026-01-29,Thursday,Light Rain,Jeera Rice,Rice,Breakfast,45.95,33.64,12.3
2026-01-30,Friday,Clear,Palak Paneer,Curry/Dal,Dinner,53.21,39.97,13.25
2026-01-30,Friday,Clear,Dal Makhani,Curry/Dal,Lunch,45.85,39.16,6.69
2026-01-31,Saturday,Cloudy,Palak Paneer,Curry/Dal,Lunch,55.06,43.95,11.11
2026-01-31,Saturday,Cloudy,Gulab Jamun,Dessert,Lunch,40.88,29.17,11.7
2026-02-01,Sunday,Clear,Jeera Rice,Rice,Dinner,41.14,24.7,16.45
2026-02-02,Monday,Heavy Rain,Plain Roti,Bread/Roti,Breakfast,48.46,29.36,19.1
2026-02-02,Monday,Heavy Rain,Gulab Jamun,Dessert,Breakfast,55.11,44.03,11.08
2026-02-03,Tuesday,Heavy Rain,Plain Roti,Bread/Roti,Breakfast,49.16,30.64,18.52
2026-02-03,Tuesday,Heavy Rain,Poha,Other,Breakfast,51.96,37.44,14.51
2026-02-03,Tuesday,Heavy Rain,Dal Makhani,Curry/Dal,Dinner,47.42,37.37,10.05
2026-02-04,Wednesday,Clear,Plain Roti,Bread/Roti,Breakfast,53.26,38.8,14.46
2026-02-04,Wednesday,Clear,Dal Makhani,Curry/Dal,Breakfast,50.64,36.71,13.93
2026-02-05,Thursday,Clear,Jeera Rice,Rice,Dinner,50.48,38.34,12.15
2026-02-05,Thursday,Clear,Gulab Jamun,Dessert,Breakfast,59.34,44.66,14.68
2026-02-06,Friday,Cloudy,Mix Veg,Dry Veg,Dinner,43.13,29.02,14.11
2026-02-06,Friday,Cloudy,Dal Makhani,Curry/Dal,Lunch,41.5,30.66,10.84
2026-02-07,Saturday,Clear,Palak Paneer,Curry/Dal,Breakfast,57.54,44.18,13.36
2026-02-07,Saturday,Clear,Mix Veg,Dry Veg,Dinner,59.39,30.25,29.14
2026-02-07,Saturday,Clear,Palak Paneer,Curry/Dal,Lunch,56.68,41.86,14.83
2026-02-08,Sunday,Clear,Gulab Jamun,Dessert,Lunch,53.45,38.62,14.83
2026-02-09,Monday,Light Rain,Aloo Gobhi,Dry Veg,Dinner,40.24,35.1,5.14
2026-02-09,Monday,Light Rain,Plain Roti,Bread/Roti,Dinner,57.47,47.61,9.86
2026-02-10,Tuesday,Heavy Rain,Gulab Jamun,Dessert,Lunch,40.22,31.7,8.52
2026-02-11,Wednesday,Cloudy,Plain Roti,Bread/Roti,Dinner,42.94,37.34,5.6
2026-02-11,Wednesday,Cloudy,Palak Paneer,Curry/Dal,Dinner,49.17,36.32,12.85
2026-02-11,Wednesday,Cloudy,Aloo Gobhi,Dry Veg,Dinner,58.14,49.42,8.72
2026-02-12,Thursday,Light Rain,Jeera Rice,Rice,Breakfast,49.74,40.69,9.05
2026-02-12,Thursday,Light Rain,Gulab Jamun,Dessert,Breakfast,53.8,46.96,6.84
2026-02-13,Friday,Heavy Rain,Mix Veg,Dry Veg,Breakfast,52.85,31.0,21.85
2026-02-14,Saturday,Heavy Rain,Dal Makhani,Curry/Dal,Breakfast,52.54,26.92,25.62
2026-02-14,Saturday,Heavy Rain,Plain Roti,Bread/Roti,Breakfast,52.53,24.63,27.9
2026-02-15,Sunday,Light Rain,Plain Roti,Bread/Roti,Dinner,45.8,35.54,10.26
2026-02-15,Sunday,Light Rain,Jeera Rice,Rice,Breakfast,57.14,38.25,18.9
2026-02-16,Monday,Heavy Rain,Aloo Gobhi,Dry Veg,Breakfast,59.47,38.74,20.73
2026-02-17,Tuesday,Heavy Rain,Poha,Other,Dinner,51.61,39.56,12.05
2026-02-17,Tuesday,Heavy Rain,Palak Paneer,Curry/Dal,Breakfast,44.67,32.17,12.5
2026-02-17,Tuesday,Heavy Rain,Plain Roti,Bread/Roti,Breakfast,52.6,37.95,14.65
2026-02-18,Wednesday,Cloudy,Dal Makhani,Curry/Dal,Dinner,49.82,37.49,12.33
2026-02-19,Thursday,Heavy Rain,Palak Paneer,Curry/Dal,Breakfast,44.95,37.85,7.1
2026-02-20,Friday,Light Rain,Dal Makhani,Curry/Dal,Breakfast,57.57,53.36,4.21
2026-02-21,Saturday,Light Rain,Poha,Other,Breakfast,58.8,40.84,17.96
2026-02-21,Saturday,Light Rain,Poha,Other,Lunch,51.4,30.49,20.92
2026-02-21,Saturday,Light Rain,Palak Paneer,Curry/Dal,Breakfast,42.6,27.39,15.21
2026-02-22,Sunday,Cloudy,Dal Makhani,Curry/Dal,Dinner,48.22,32.98,15.24
2026-02-22,Sunday,Cloudy,Mix Veg,Dry Veg,Dinner,52.68,24.18,28.5
2026-02-22,Sunday,Cloudy,Mix Veg,Dry Veg,Breakfast,46.91,26.06,20.85
2026-02-23,Monday,Cloudy,Gulab Jamun,Dessert,Lunch,58.74,42.8,15.94
2026-02-23,Monday,Cloudy,Plain Roti,Bread/Roti,Lunch,55.99,46.15,9.84
2026-02-23,Monday,Cloudy,Dal Makhani,Curry/Dal,Lunch,45.95,39.0,6.95
2026-02-24,Tuesday,Heavy Rain,Dal Makhani,Curry/Dal,Lunch,43.4,33.92,9.49
2026-02-24,Tuesday,Heavy Rain,Mix Veg,Dry Veg,Lunch,56.24,32.95,23.29
2026-02-24,Tuesday,Heavy Rain,Plain Roti,Bread/Roti,Dinner,57.41,46.28,11.14
2026-02-25,Wednesday,Clear,Aloo Gobhi,Dry Veg,Breakfast,54.44,41.43,13.0
2026-02-26,Thursday,Heavy Rain,Aloo Gobhi,Dry Veg,Dinner,42.45,28.43,14.02
2026-02-27,Friday,Heavy Rain,Jeera Rice,Rice,Dinner,40.3,28.5,11.81
2026-02-27,Friday,Heavy Rain,Aloo Gobhi,Dry Veg,Lunch,45.98,31.72,14.26
2026-02-28,Saturday,Heavy Rain,Poha,Other,Breakfast,47.83,25.68,22.15
2026-03-01,Sunday,Clear,Gulab Jamun,Dessert,Dinner,44.42,31.14,13.28
2026-03-01,Sunday,Clear,Poha,Other,Breakfast,49.76,31.42,18.33
2026-03-01,Sunday,Clear,Gulab Jamun,Dessert,Breakfast,40.55,23.07,17.48
2026-03-02,Monday,Heavy Rain,Jeera Rice,Rice,Dinner,57.1,34.96,22.14
2026-03-02,Monday,Heavy Rain,Poha,Other,Dinner,45.41,38.08,7.34
2026-03-03,Tuesday,Heavy Rain,Dal Makhani,Curry/Dal,Dinner,55.89,38.23,17.67
2026-03-04,Wednesday,Heavy Rain,Palak Paneer,Curry/Dal,Dinner,50.84,34.94,15.9
2026-03-04,Wednesday,Heavy Rain,Dal Makhani,Curry/Dal,Dinner,45.01,28.11,16.91
2026-03-04,Wednesday,Heavy Rain,Jeera Rice,Rice,Breakfast,45.39,36.74,8.65
2026-03-05,Thursday,Heavy Rain,Dal Makhani,Curry/Dal,Breakfast,56.4,42.18,14.22
2026-03-06,Friday,Cloudy,Plain Roti,Bread/Roti,Lunch,50.0,45.74,4.27
2026-03-06,Friday,Cloudy,Gulab Jamun,Dessert,Breakfast,50.39,37.23,13.17
2026-03-07,Saturday,Light Rain,Palak Paneer,Curry/Dal,Breakfast,59.92,47.32,12.6
2026-03-07,Saturday,Light Rain,Palak Paneer,Curry/Dal,Lunch,42.82,27.39,15.43
2026-03-07,Saturday,Light Rain,Dal Makhani,Curry/Dal,Breakfast,42.13,29.47,12.66
2026-03-08,Sunday,Cloudy,Poha,Other,Breakfast,59.05,44.82,14.23
2026-03-09,Monday,Cloudy,Gulab Jamun,Dessert,Lunch,43.39,38.04,5.35
2026-03-09,Monday,Cloudy,Palak Paneer,Curry/Dal,Breakfast,40.31,30.82,9.49
2026-03-10,Tuesday,Heavy Rain,Aloo Gobhi,Dry Veg,Dinner,52.41,34.07,18.34
2026-03-10,Tuesday,Heavy Rain,Aloo Gobhi,Dry Veg,Lunch,43.39,32.37,11.02
2026-03-10,Tuesday,Heavy Rain,Aloo Gobhi,Dry Veg,Dinner,55.02,38.88,16.14
2026-03-11,Wednesday,Cloudy,Poha,Other,Lunch,52.44,44.26,8.18
2026-03-11,Wednesday,Cloudy,Jeera Rice,Rice,Breakfast,54.16,47.73,6.42
2026-03-11,Wednesday,Cloudy,Jeera Rice,Rice,Dinner,45.01,33.21,11.8
2026-03-12,Thursday,Clear,Gulab Jamun,Dessert,Lunch,55.3,45.01,10.3
2026-03-13,Friday,Heavy Rain,Plain Roti,Bread/Roti,Lunch,51.18,36.67,14.51
2026-03-14,Saturday,Light Rain,Plain Roti,Bread/Roti,Breakfast,58.61,43.48,15.13
2026-03-14,Saturday,Light Rain,Plain Roti,Bread/Roti,Lunch,43.14,25.4,17.74
2026-03-14,Saturday,Light Rain,Dal Makhani,Curry/Dal,Dinner,46.46,32.16,14.31
2026-03-15,Sunday,Clear,Mix Veg,Dry Veg,Breakfast,41.76,27.04,14.72
2026-03-15,Sunday,Clear,Mix Veg,Dry Veg,Dinner,55.63,30.34,25.29
2026-03-15,Sunday,Clear,Gulab Jamun,Dessert,Lunch,45.24,27.12,18.13
2026-03-16,Monday,Cloudy,Gulab Jamun,Dessert,Dinner,51.84,40.68,11.16
2026-03-17,Tuesday,Heavy Rain,Poha,Other,Dinner,48.66,31.83,16.83
2026-03-17,Tuesday,Heavy Rain,Poha,Other,Dinner,50.18,30.67,19.52
2026-03-18,Wednesday,Heavy Rain,Jeera Rice,Rice,Dinner,42.15,35.13,7.02
2026-03-19,Thursday,Light Rain,Dal Makhani,Curry/Dal,Lunch,44.22,31.97,12.25
2026-03-20,Friday,Heavy Rain,Gulab Jamun,Dessert,Breakfast,43.88,36.84,7.04
2026-03-21,Saturday,Heavy Rain,Jeera Rice,Rice,Breakfast,50.73,24.38,26.35
2026-03-21,Saturday,Heavy Rain,Plain Roti,Bread/Roti,Dinner,54.1,28.0,26.1
2026-03-22,Sunday,Clear,Dal Makhani,Curry/Dal,Dinner,58.97,43.18,15.79
2026-03-22,Sunday,Clear,Dal Makhani,Curry/Dal,Breakfast,50.16,37.53,12.63
2026-03-23,Monday,Heavy Rain,Gulab Jamun,Dessert,Breakfast,45.13,30.72,14.41
2026-03-23,Monday,Heavy Rain,Poha,Other,Dinner,45.92,35.73,10.19
2026-03-23,Monday,Heavy Rain,Jeera Rice,Rice,Dinner,46.72,32.28,14.44
2026-03-24,Tuesday,Heavy Rain,Poha,Other,Lunch,43.36,31.75,11.6
2026-03-24,Tuesday,Heavy Rain,Mix Veg,Dry Veg,Dinner,40.33,23.81,16.52
2026-03-24,Tuesday,Heavy Rain,Poha,Other,Dinner,49.27,32.92,16.35
2026-03-25,Wednesday,Cloudy,Mix Veg,Dry Veg,Lunch,59.93,45.92,14.01
2026-03-25,Wednesday,Cloudy,Dal Makhani,Curry/Dal,Breakfast,41.76,33.35,8.41
2026-03-26,Thursday,Heavy Rain,Gulab Jamun,Dessert,Dinner,52.98,40.01,12.97
2026-03-26,Thursday,Heavy Rain,Poha,Other,Dinner,51.7,33.01,18.69
2026-03-26,Thursday,Heavy Rain,Jeera Rice,Rice,Breakfast,57.93,34.9,23.03
2026-03-27,Friday,Clear,Mix Veg,Dry Veg,Lunch,45.89,35.6,10.29
2026-03-27,Friday,Clear,Aloo Gobhi,Dry Veg,Breakfast,43.96,33.43,10.53
2026-03-27,Friday,Clear,Dal Makhani,Curry/Dal,Dinner,52.55,49.68,2.86
2026-03-28,Saturday,Cloudy,Gulab Jamun,Dessert,Breakfast,49.48,36.86,12.62
2026-03-29,Sunday,Clear,Dal Makhani,Curry/Dal,Breakfast,48.17,30.8,17.37
2026-03-30,Monday,Cloudy,Aloo Gobhi,Dry Veg,Dinner,56.69,47.79,8.9
2026-03-30,Monday,Cloudy,Jeera Rice,Rice,Breakfast,52.14,37.99,14.15
2026-03-30,Monday,Cloudy,Gulab Jamun,Dessert,Breakfast,40.64,32.72,7.92
2026-03-31,Tuesday,Heavy Rain,Poha,Other,Breakfast,46.58,28.54,18.04
2026-03-31,Tuesday,Heavy Rain,Palak Paneer,Curry/Dal,Dinner,47.32,32.91,14.41
2026-04-01,Wednesday,Light Rain,Gulab Jamun,Dessert,Dinner,56.77,47.74,9.03
2026-04-02,Thursday,Light Rain,Aloo Gobhi,Dry Veg,Breakfast,53.68,48.81,4.88
2026-04-03,Friday,Cloudy,Aloo Gobhi,Dry Veg,Breakfast,40.9,29.56,11.34
2026-04-03,Friday,Cloudy,Dal Makhani,Curry/Dal,Lunch,59.09,50.15,8.95
2026-04-03,Friday,Cloudy,Palak Paneer,Curry/Dal,Breakfast,52.71,37.9,14.82
2026-04-04,Saturday,Cloudy,Palak Paneer,Curry/Dal,Breakfast,45.31,28.74,16.57
2026-04-04,Saturday,Cloudy,Poha,Other,Dinner,44.69,28.03,16.66
2026-04-05,Sunday,Heavy Rain,Aloo Gobhi,Dry Veg,Breakfast,44.56,24.34,20.22
2026-04-05,Sunday,Heavy Rain,Poha,Other,Lunch,47.41,25.01,22.4
2026-04-06,Monday,Light Rain,Jeera Rice,Rice,Breakfast,54.09,50.53,3.56
2026-04-07,Tuesday,Cloudy,Poha,Other,Lunch,58.87,54.45,4.42
2026-04-08,Wednesday,Light Rain,Gulab Jamun,Dessert,Dinner,51.83,46.65,5.18
2026-04-09,Thursday,Clear,Gulab Jamun,Dessert,Breakfast,50.51,37.17,13.34
2026-04-09,Thursday,Clear,Mix Veg,Dry Veg,Lunch,48.31,36.85,11.45
2026-04-10,Friday,Clear,Aloo Gobhi,Dry Veg,Breakfast,50.0,42.73,7.27
2026-04-11,Saturday,Light Rain,Poha,Other,Dinner,54.39,42.28,12.11
2026-04-12,Sunday,Clear,Mix Veg,Dry Veg,Breakfast,54.48,31.27,23.21
2026-04-12,Sunday,Clear,Dal Makhani,Curry/Dal,Dinner,51.59,28.78,22.81
2026-04-12,Sunday,Clear,Plain Roti,Bread/Roti,Lunch,59.48,46.31,13.18
2026-04-13,Monday,Heavy Rain,Dal Makhani,Curry/Dal,Lunch,55.35,38.13,17.22
2026-04-13,Monday,Heavy Rain,Mix Veg,Dry Veg,Dinner,49.17,36.78,12.39
2026-04-13,Monday,Heavy Rain,Palak Paneer,Curry/Dal,Lunch,51.88,31.49,20.39
2026-04-14,Tuesday,Heavy Rain,Poha,Other,Lunch,56.78,45.28,11.5
2026-04-15,Wednesday,Cloudy,Aloo Gobhi,Dry Veg,Lunch,57.54,50.08,7.45
2026-04-15,Wednesday,Cloudy,Dal Makhani,Curry/Dal,Breakfast,53.69,49.38,4.31
2026-04-16,Thursday,Clear,Palak Paneer,Curry/Dal,Dinner,44.42,33.22,11.2
2026-04-16,Thursday,Clear,Poha,Other,Breakfast,47.69,36.13,11.55
2026-04-17,Friday,Light Rain,Jeera Rice,Rice,Breakfast,58.57,52.69,5.88
2026-04-17,Friday,Light Rain,Gulab Jamun,Dessert,Dinner,58.04,42.5,15.54
2026-04-17,Friday,Light Rain,Mix Veg,Dry Veg,Lunch,42.2,26.7,15.5
2026-04-18,Saturday,Clear,Palak Paneer,Curry/Dal,Lunch,53.16,42.22,10.94
2026-04-19,Sunday,Light Rain,Jeera Rice,Rice,Lunch,53.35,37.27,16.08
2026-04-20,Monday,Cloudy,Plain Roti,Bread/Roti,Dinner,57.64,43.53,14.11
2026-04-21,Tuesday,Cloudy,Aloo Gobhi,Dry Veg,Lunch,52.25,40.46,11.79
2026-04-21,Tuesday,Cloudy,Dal Makhani,Curry/Dal,Breakfast,41.62,34.24,7.38
2026-04-22,Wednesday,Light Rain,Poha,Other,Breakfast,41.39,34.66,6.73
2026-04-22,Wednesday,Light Rain,Poha,Other,Breakfast,57.91,40.91,16.99
2026-04-22,Wednesday,Light Rain,Jeera Rice,Rice,Breakfast,53.8,50.98,2.82
2026-04-23,Thursday,Clear,Mix Veg,Dry Veg,Lunch,52.15,32.64,19.51
2026-04-24,Friday,Cloudy,Jeera Rice,Rice,Breakfast,48.05,37.42,10.64
2026-04-25,Saturday,Cloudy,Plain Roti,Bread/Roti,Breakfast,42.39,23.59,18.8
2026-04-25,Saturday,Cloudy,Gulab Jamun,Dessert,Dinner,49.98,28.29,21.69
2026-04-25,Saturday,Cloudy,Palak Paneer,Curry/Dal,Dinner,40.57,32.41,8.16
2026-04-26,Sunday,Clear,Jeera Rice,Rice,Dinner,56.11,40.44,15.67
2026-04-27,Monday,Cloudy,Gulab Jamun,Dessert,Dinner,57.61,44.92,12.69
2026-04-27,Monday,Cloudy,Plain Roti,Bread/Roti,Dinner,51.22,40.16,11.06
2026-04-27,Monday,Cloudy,Jeera Rice,Rice,Lunch,46.68,38.44,8.24
2026-04-28,Tuesday,Light Rain,Jeera Rice,Rice,Dinner,56.1,42.28,13.83
2026-04-28,Tuesday,Light Rain,Plain Roti,Bread/Roti,Lunch,55.47,39.6,15.87
2026-04-29,Wednesday,Heavy Rain,Poha,Other,Breakfast,45.79,32.42,13.37
2026-04-29,Wednesday,Heavy Rain,Poha,Other,Dinner,56.39,47.13,9.26
2026-04-29,Wednesday,Heavy Rain,Gulab Jamun,Dessert,Breakfast,59.22,38.27,20.95
2026-04-30,Thursday,Heavy Rain,Dal Makhani,Curry/Dal,Lunch,53.42,45.16,8.26
2026-04-30,Thursday,Heavy Rain,Jeera Rice,Rice,Dinner,45.66,35.75,9.91
2026-04-30,Thursday,Heavy Rain,Palak Paneer,Curry/Dal,Dinner,56.28,39.66,16.62
2026-05-01,Friday,Clear,Mix Veg,Dry Veg,Dinner,50.03,33.23,16.8
2026-05-01,Friday,Clear,Jeera Rice,Rice,Breakfast,56.27,39.82,16.45
2026-05-01,Friday,Clear,Mix Veg,Dry Veg,Dinner,59.32,46.04,13.27
2026-05-02,Saturday,Clear,Aloo Gobhi,Dry Veg,Lunch,42.82,24.01,18.82
2026-05-02,Saturday,Clear,Gulab Jamun,Dessert,Lunch,57.37,38.94,18.43
2026-05-02,Saturday,Clear,Gulab Jamun,Dessert,Dinner,56.91,42.23,14.69
2026-05-03,Sunday,Light Rain,Poha,Other,Dinner,53.8,31.07,22.74
2026-05-04,Monday,Cloudy,Dal Makhani,Curry/Dal,Lunch,51.95,37.96,13.98
2026-05-04,Monday,Cloudy,Jeera Rice,Rice,Dinner,50.23,39.17,11.06
2026-05-04,Monday,Cloudy,Gulab Jamun,Dessert,Dinner,41.03,29.37,11.66
2026-05-05,Tuesday,Clear,Plain Roti,Bread/Roti,Lunch,54.08,46.27,7.82
2026-05-05,Tuesday,Clear,Plain Roti,Bread/Roti,Breakfast,52.58,45.17,7.42
2026-05-05,Tuesday,Clear,Gulab Jamun,Dessert,Dinner,40.44,30.15,10.29
2026-05-06,Wednesday,Light Rain,Aloo Gobhi,Dry Veg,Breakfast,48.87,37.06,11.81
2026-05-06,Wednesday,Light Rain,Dal Makhani,Curry/Dal,Lunch,52.68,49.43,3.25
2026-05-06,Wednesday,Light Rain,Palak Paneer,Curry/Dal,Lunch,57.04,43.04,14.0
2026-05-07,Thursday,Light Rain,Palak Paneer,Curry/Dal,Breakfast,44.35,40.33,4.02
2026-05-07,Thursday,Light Rain,Mix Veg,Dry Veg,Breakfast,43.17,27.1,16.06
2026-05-08,Friday,Clear,Mix Veg,Dry Veg,Lunch,44.79,36.7,8.09
2026-05-08,Friday,Clear,Aloo Gobhi,Dry Veg,Breakfast,49.48,38.88,10.6
2026-05-09,Saturday,Clear,Dal Makhani,Curry/Dal,Breakfast,46.31,34.87,11.44
2026-05-09,Saturday,Clear,Plain Roti,Bread/Roti,Dinner,55.73,38.44,17.29
2026-05-10,Sunday,Clear,Dal Makhani,Curry/Dal,Lunch,56.83,32.28,24.55
2026-05-10,Sunday,Clear,Aloo Gobhi,Dry Veg,Dinner,59.5,45.11,14.39
2026-05-11,Monday,Light Rain,Poha,Other,Dinner,47.33,37.46,9.88
2026-05-12,Tuesday,Light Rain,Plain Roti,Bread/Roti,Breakfast,46.59,37.04,9.54
2026-05-13,Wednesday,Heavy Rain,Gulab Jamun,Dessert,Lunch,52.32,38.94,13.38
2026-05-13,Wednesday,Heavy Rain,Poha,Other,Dinner,49.97,35.78,14.19
2026-05-13,Wednesday,Heavy Rain,Poha,Other,Lunch,54.58,43.14,11.44
2026-05-14,Thursday,Clear,Palak Paneer,Curry/Dal,Lunch,44.71,42.2,2.51
2026-05-14,Thursday,Clear,Gulab Jamun,Dessert,Breakfast,51.75,41.08,10.67
2026-05-15,Friday,Clear,Aloo Gobhi,Dry Veg,Breakfast,53.12,44.63,8.49
2026-05-15,Friday,Clear,Mix Veg,Dry Veg,Lunch,47.66,39.2,8.46
2026-05-16,Saturday,Cloudy,Mix Veg,Dry Veg,Dinner,54.88,28.07,26.81
2026-05-17,Sunday,Cloudy,Poha,Other,Lunch,44.08,34.79,9.29
2026-05-18,Monday,Cloudy,Plain Roti,Bread/Roti,Breakfast,56.0,42.14,13.86
2026-05-18,Monday,Cloudy,Poha,Other,Dinner,51.92,40.28,11.64
2026-05-18,Monday,Cloudy,Plain Roti,Bread/Roti,Breakfast,55.65,51.58,4.07
2026-05-19,Tuesday,Cloudy,Palak Paneer,Curry/Dal,Breakfast,54.55,41.07,13.47
2026-05-19,Tuesday,Cloudy,Aloo Gobhi,Dry Veg,Dinner,48.93,43.38,5.55
2026-05-20,Wednesday,Cloudy,Poha,Other,Breakfast,52.41,42.35,10.06
2026-05-20,Wednesday,Cloudy,Mix Veg,Dry Veg,Lunch,50.01,33.88,16.13
2026-05-21,Thursday,Cloudy,Jeera Rice,Rice,Lunch,50.87,45.64,5.23
2026-05-22,Friday,Light Rain,Poha,Other,Breakfast,54.76,49.79,4.98
2026-05-22,Friday,Light Rain,Plain Roti,Bread/Roti,Dinner,44.84,42.49,2.34
2026-05-22,Friday,Light Rain,Jeera Rice,Rice,Breakfast,46.93,38.35,8.58
2026-05-23,Saturday,Light Rain,Poha,Other,Dinner,45.75,26.96,18.79
2026-05-24,Sunday,Light Rain,Poha,Other,Dinner,56.9,39.6,17.3
2026-05-24,Sunday,Light Rain,Dal Makhani,Curry/Dal,Breakfast,54.27,40.94,13.34
2026-05-24,Sunday,Light Rain,Mix Veg,Dry Veg,Lunch,52.39,26.5,25.89
2026-05-25,Monday,Heavy Rain,Palak Paneer,Curry/Dal,Breakfast,54.83,37.82,17.01
2026-05-26,Tuesday,Cloudy,Plain Roti,Bread/Roti,Lunch,57.48,50.16,7.32
2026-05-26,Tuesday,Cloudy,Gulab Jamun,Dessert,Lunch,52.86,43.57,9.29
2026-05-27,Wednesday,Heavy Rain,Jeera Rice,Rice,Breakfast,48.85,33.03,15.82
2026-05-27,Wednesday,Heavy Rain,Palak Paneer,Curry/Dal,Breakfast,58.52,47.06,11.46
2026-05-27,Wednesday,Heavy Rain,Plain Roti,Bread/Roti,Lunch,59.02,36.61,22.41
2026-05-28,Thursday,Clear,Mix Veg,Dry Veg,Breakfast,52.45,32.35,20.1
2026-05-29,Friday,Clear,Jeera Rice,Rice,Breakfast,44.23,40.25,3.99
2026-05-30,Saturday,Light Rain,Palak Paneer,Curry/Dal,Dinner,57.26,43.11,14.15
2026-05-30,Saturday,Light Rain,Palak Paneer,Curry/Dal,Lunch,50.67,39.78,10.89
2026-05-30,Saturday,Light Rain,Gulab Jamun,Dessert,Lunch,40.17,27.05,13.12
2026-05-31,Sunday,Light Rain,Mix Veg,Dry Veg,Dinner,41.18,26.42,14.76
2026-05-31,Sunday,Light Rain,Palak Paneer,Curry/Dal,Breakfast,59.42,41.88,17.54
2026-05-31,Sunday,Light Rain,Dal Makhani,Curry/Dal,Breakfast,44.96,26.63,18.33
2026-06-01,Monday,Cloudy,Jeera Rice,Rice,Dinner,47.44,43.12,4.32
2026-06-02,Tuesday,Clear,Aloo Gobhi,Dry Veg,Lunch,51.15,36.09,15.06
2026-06-03,Wednesday,Cloudy,Poha,Other,Dinner,56.45,47.47,8.98
2026-06-03,Wednesday,Cloudy,Aloo Gobhi,Dry Veg,Dinner,41.83,36.83,5.0
2026-06-03,Wednesday,Cloudy,Plain Roti,Bread/Roti,Dinner,49.91,41.15,8.77
2026-06-04,Thursday,Heavy Rain,Aloo Gobhi,Dry Veg,Breakfast,47.37,35.43,11.94
2026-06-04,Thursday,Heavy Rain,Aloo Gobhi,Dry Veg,Breakfast,41.06,30.31,10.75
2026-06-05,Friday,Cloudy,Gulab Jamun,Dessert,Lunch,43.23,30.97,12.26
2026-06-05,Friday,Cloudy,Palak Paneer,Curry/Dal,Lunch,52.87,38.08,14.79
2026-06-06,Saturday,Clear,Mix Veg,Dry Veg,Breakfast,56.33,36.26,20.07
2026-06-07,Sunday,Light Rain,Poha,Other,Dinner,46.36,33.61,12.76
2026-06-07,Sunday,Light Rain,Dal Makhani,Curry/Dal,Lunch,49.57,36.37,13.2
2026-06-07,Sunday,Light Rain,Plain Roti,Bread/Roti,Breakfast,41.84,26.53,15.3
2026-06-08,Monday,Cloudy,Mix Veg,Dry Veg,Lunch,52.14,32.57,19.57
2026-06-09,Tuesday,Clear,Gulab Jamun,Dessert,Dinner,53.74,51.03,2.71
2026-06-09,Tuesday,Clear,Gulab Jamun,Dessert,Dinner,48.86,44.26,4.61
2026-06-10,Wednesday,Cloudy,Poha,Other,Dinner,44.78,32.67,12.11
2026-06-10,Wednesday,Cloudy,Gulab Jamun,Dessert,Dinner,41.21,30.0,11.21
2026-06-10,Wednesday,Cloudy,Jeera Rice,Rice,Lunch,49.04,44.06,4.98
2026-06-11,Thursday,Heavy Rain,Jeera Rice,Rice,Dinner,48.91,40.58,8.33
2026-06-11,Thursday,Heavy Rain,Dal Makhani,Curry/Dal,Lunch,53.11,40.83,12.28
2026-06-12,Friday,Light Rain,Mix Veg,Dry Veg,Lunch,40.59,27.15,13.44
2026-06-12,Friday,Light Rain,Gulab Jamun,Dessert,Lunch,41.52,29.13,12.4
2026-06-12,Friday,Light Rain,Dal Makhani,Curry/Dal,Dinner,42.25,32.74,9.5
2026-06-13,Saturday,Cloudy,Mix Veg,Dry Veg,Dinner,52.72,35.34,17.38
2026-06-13,Saturday,Cloudy,Jeera Rice,Rice,Lunch,42.98,33.08,9.89
2026-06-14,Sunday,Clear,Jeera Rice,Rice,Breakfast,51.35,32.98,18.37
2026-06-15,Monday,Light Rain,Jeera Rice,Rice,Dinner,41.94,30.87,11.07
2026-06-15,Monday,Light Rain,Plain Roti,Bread/Roti,Lunch,49.29,42.34,6.95
2026-06-16,Tuesday,Cloudy,Poha,Other,Lunch,41.49,36.27,5.22
2026-06-16,Tuesday,Cloudy,Aloo Gobhi,Dry Veg,Lunch,48.81,38.77,10.04
2026-06-17,Wednesday,Light Rain,Jeera Rice,Rice,Lunch,44.13,33.1,11.02
2026-06-17,Wednesday,Light Rain,Dal Makhani,Curry/Dal,Dinner,48.69,44.17,4.53
